order_item_id,order_id,product_id,quantity,unit_price,line_total,customer_id,order_datetime,payment_method,order_status,discount_code,discount_pct,discount_amount,shipping_fee,gross_amount,net_revenue,is_rto,product_name,collection,category,price,unit_cost,signup_date,city,acquisition_channel,age_group
408,281,11,1,2299.0,2299.0,238,2026-01-17 12:30:00,COD,Delivered,NONE,0,0.0,0,2299.0,2299.0,0,Blanc Essentials Combo,Blanc,Combo,2299,1150.0,2026-01-17,Bengaluru,Referral,18-22
409,282,3,1,1299.0,1299.0,239,2026-01-18 11:53:00,COD,Delivered,NONE,0,0.0,49,1299.0,1348.0,0,Terry Oversized Tee,Noir,Tee,1299,650.0,2026-01-18,Nagpur,Organic/Direct,23-27
410,283,2,1,999.0,999.0,240,2026-01-18 14:10:00,COD,Returned,LAUNCH15,15,149.85,49,999.0,898.15,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2026-01-18,Delhi,Organic/Direct,23-27
411,284,5,1,1099.0,1099.0,241,2026-01-18 12:18:00,COD,Delivered,REF10,10,109.9,49,1099.0,1038.1,0,Men's Polo,Blanc,Polo,1099,550.0,2026-01-18,Bengaluru,Instagram Ads,23-27
412,285,10,1,2199.0,2199.0,242,2026-01-18 14:22:00,COD,Delivered,LAUNCH15,15,329.85,0,2199.0,1869.15,0,Noir Starter Combo,Noir,Combo,2199,1121.0,2026-01-18,Nagpur,Instagram Ads,18-22
413,286,1,1,999.0,999.0,243,2026-01-18 19:00:00,COD,Delivered,NONE,0,0.0,49,999.0,1048.0,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-01-18,Mumbai,Google Ads,23-27
414,287,4,2,1199.0,2398.0,244,2026-01-18 20:07:00,COD,Delivered,NONE,0,0.0,0,5896.0,5896.0,0,Acid Wash Tee,Noir,Tee,1199,576.0,2026-01-18,Kolkata,Influencer,23-27
415,287,10,1,2199.0,2199.0,244,2026-01-18 20:07:00,COD,Delivered,NONE,0,0.0,0,5896.0,5896.0,0,Noir Starter Combo,Noir,Combo,2199,1121.0,2026-01-18,Kolkata,Influencer,23-27
416,287,3,1,1299.0,1299.0,244,2026-01-18 20:07:00,COD,Delivered,NONE,0,0.0,0,5896.0,5896.0,0,Terry Oversized Tee,Noir,Tee,1299,650.0,2026-01-18,Kolkata,Influencer,23-27
417,288,7,1,1499.0,1499.0,245,2026-01-19 19:47:00,COD,Delivered,REF10,10,149.9,49,1499.0,1398.1,0,Sweatpants,Noir,Bottoms,1499,735.0,2026-01-19,Nagpur,Organic/Direct,18-22
418,289,1,1,999.0,999.0,246,2026-01-20 16:55:00,Prepaid,Delivered,LAUNCH15,15,149.85,0,999.0,849.15,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-01-20,Ahmedabad,Instagram Ads,28-34
419,290,10,1,2199.0,2199.0,247,2026-01-20 13:02:00,COD,Cancelled,NONE,0,0.0,0,2199.0,2199.0,0,Noir Starter Combo,Noir,Combo,2199,1121.0,2026-01-20,Nagpur,Instagram Ads,23-27
420,291,6,1,1599.0,1599.0,248,2026-01-20 14:09:00,COD,Delivered,FESTIVE20,20,319.8,49,1599.0,1328.2,0,Oversized Shirt,Noir,Shirt,1599,752.0,2026-01-20,Pune,Referral,23-27
421,292,1,1,999.0,999.0,249,2026-01-21 11:29:00,Prepaid,Delivered,FESTIVE20,20,399.6,0,1998.0,1598.4,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-01-21,Mumbai,Instagram Ads,18-22
422,292,2,1,999.0,999.0,249,2026-01-21 11:29:00,Prepaid,Delivered,FESTIVE20,20,399.6,0,1998.0,1598.4,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2026-01-21,Mumbai,Instagram Ads,18-22
423,293,2,1,999.0,999.0,250,2026-01-21 13:02:00,COD,Delivered,NONE,0,0.0,0,2198.0,2198.0,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2026-01-21,Mumbai,Influencer,23-27
424,293,4,1,1199.0,1199.0,250,2026-01-21 13:02:00,COD,Delivered,NONE,0,0.0,0,2198.0,2198.0,0,Acid Wash Tee,Noir,Tee,1199,576.0,2026-01-21,Mumbai,Influencer,23-27
425,294,2,1,999.0,999.0,251,2026-01-21 15:14:00,COD,Delivered,NONE,0,0.0,49,999.0,1048.0,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2026-01-21,Ahmedabad,Instagram Ads,23-27
426,295,8,1,699.0,699.0,252,2026-01-22 18:51:00,COD,RTO,NONE,0,0.0,49,699.0,748.0,1,Baseball Cap,Blanc,Accessory,699,384.0,2026-01-22,Lucknow,Organic/Direct,28-34
427,296,2,1,999.0,999.0,253,2026-01-23 22:33:00,COD,Delivered,NONE,0,0.0,0,4498.0,4498.0,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2026-01-23,Delhi,Organic/Direct,23-27
428,296,12,1,3499.0,3499.0,253,2026-01-23 22:33:00,COD,Delivered,NONE,0,0.0,0,4498.0,4498.0,0,Full Fit Combo,Noir,Combo,3499,1715.0,2026-01-23,Delhi,Organic/Direct,23-27
429,297,10,1,2199.0,2199.0,254,2026-01-23 12:57:00,COD,Delivered,REF10,10,369.8,0,3698.0,3328.2,0,Noir Starter Combo,Noir,Combo,2199,1121.0,2026-01-23,Nagpur,Google Ads,18-22
430,297,7,1,1499.0,1499.0,254,2026-01-23 12:57:00,COD,Delivered,REF10,10,369.8,0,3698.0,3328.2,0,Sweatpants,Noir,Bottoms,1499,735.0,2026-01-23,Nagpur,Google Ads,18-22
431,298,7,1,1499.0,1499.0,195,2026-01-24 13:13:00,COD,Delivered,NONE,0,0.0,0,2598.0,2598.0,0,Sweatpants,Noir,Bottoms,1499,735.0,2025-12-29,Hyderabad,Google Ads,28-34
432,298,5,1,1099.0,1099.0,195,2026-01-24 13:13:00,COD,Delivered,NONE,0,0.0,0,2598.0,2598.0,0,Men's Polo,Blanc,Polo,1099,550.0,2025-12-29,Hyderabad,Google Ads,28-34
433,299,9,1,999.0,999.0,255,2026-01-25 08:07:00,COD,RTO,LAUNCH15,15,149.85,49,999.0,898.15,1,Terry Shorts,Blanc,Bottoms,999,500.0,2026-01-25,Mumbai,Organic/Direct,23-27
434,300,8,1,699.0,699.0,10,2026-01-27 21:48:00,Prepaid,Delivered,REF10,10,169.8,0,1698.0,1528.2,0,Baseball Cap,Blanc,Accessory,699,384.0,2025-09-12,Lucknow,Organic/Direct,35+
435,300,9,1,999.0,999.0,10,2026-01-27 21:48:00,Prepaid,Delivered,REF10,10,169.8,0,1698.0,1528.2,0,Terry Shorts,Blanc,Bottoms,999,500.0,2025-09-12,Lucknow,Organic/Direct,35+
436,301,4,2,1199.0,2398.0,256,2026-01-27 10:42:00,Prepaid,Delivered,WELCOME10,10,239.8,0,2398.0,2158.2,0,Acid Wash Tee,Noir,Tee,1199,576.0,2026-01-27,Lucknow,Organic/Direct,18-22
437,302,3,1,1299.0,1299.0,257,2026-01-27 13:00:00,COD,Delivered,NONE,0,0.0,0,3497.0,3497.0,0,Terry Oversized Tee,Noir,Tee,1299,650.0,2026-01-27,Delhi,Organic/Direct,28-34
438,302,1,1,999.0,999.0,257,2026-01-27 13:00:00,COD,Delivered,NONE,0,0.0,0,3497.0,3497.0,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-01-27,Delhi,Organic/Direct,28-34
439,302,4,1,1199.0,1199.0,257,2026-01-27 13:00:00,COD,Delivered,NONE,0,0.0,0,3497.0,3497.0,0,Acid Wash Tee,Noir,Tee,1199,576.0,2026-01-27,Delhi,Organic/Direct,28-34
440,303,6,1,1599.0,1599.0,258,2026-01-28 16:17:00,COD,RTO,WELCOME10,10,159.9,49,1599.0,1488.1,1,Oversized Shirt,Noir,Shirt,1599,752.0,2026-01-28,Mumbai,Organic/Direct,23-27
441,304,12,1,3499.0,3499.0,259,2026-01-28 18:32:00,COD,RTO,REF10,10,499.8,0,4998.0,4498.2,1,Full Fit Combo,Noir,Combo,3499,1715.0,2026-01-28,Nashik,Instagram Ads,18-22
442,304,7,1,1499.0,1499.0,259,2026-01-28 18:32:00,COD,RTO,REF10,10,499.8,0,4998.0,4498.2,1,Sweatpants,Noir,Bottoms,1499,735.0,2026-01-28,Nashik,Instagram Ads,18-22
443,305,12,1,3499.0,3499.0,260,2026-01-29 14:19:00,Prepaid,Delivered,FESTIVE20,20,939.6,0,4698.0,3758.4,0,Full Fit Combo,Noir,Combo,3499,1715.0,2026-01-29,Bengaluru,Influencer,18-22
444,305,4,1,1199.0,1199.0,260,2026-01-29 14:19:00,Prepaid,Delivered,FESTIVE20,20,939.6,0,4698.0,3758.4,0,Acid Wash Tee,Noir,Tee,1199,576.0,2026-01-29,Bengaluru,Influencer,18-22
445,306,7,1,1499.0,1499.0,261,2026-01-29 18:42:00,COD,Delivered,REF10,10,149.9,49,1499.0,1398.1,0,Sweatpants,Noir,Bottoms,1499,735.0,2026-01-29,Mumbai,Influencer,28-34
446,307,6,1,1599.0,1599.0,262,2026-01-29 12:33:00,COD,RTO,LAUNCH15,15,239.85,49,1599.0,1408.15,1,Oversized Shirt,Noir,Shirt,1599,752.0,2026-01-29,Indore,Influencer,23-27
447,308,5,2,1099.0,2198.0,263,2026-01-30 12:23:00,COD,Delivered,NONE,0,0.0,0,4396.0,4396.0,0,Men's Polo,Blanc,Polo,1099,550.0,2026-01-30,Mumbai,Instagram Ads,18-22
448,308,1,1,999.0,999.0,263,2026-01-30 12:23:00,COD,Delivered,NONE,0,0.0,0,4396.0,4396.0,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-01-30,Mumbai,Instagram Ads,18-22
449,308,4,1,1199.0,1199.0,263,2026-01-30 12:23:00,COD,Delivered,NONE,0,0.0,0,4396.0,4396.0,0,Acid Wash Tee,Noir,Tee,1199,576.0,2026-01-30,Mumbai,Instagram Ads,18-22
450,309,11,2,2299.0,4598.0,264,2026-01-30 19:20:00,COD,RTO,NONE,0,0.0,0,4598.0,4598.0,1,Blanc Essentials Combo,Blanc,Combo,2299,1150.0,2026-01-30,Hyderabad,Instagram Ads,35+
451,310,4,1,1199.0,1199.0,265,2026-01-30 17:56:00,COD,Delivered,REF10,10,219.8,0,2198.0,1978.2,0,Acid Wash Tee,Noir,Tee,1199,576.0,2026-01-30,Delhi,Organic/Direct,28-34
452,310,9,1,999.0,999.0,265,2026-01-30 17:56:00,COD,Delivered,REF10,10,219.8,0,2198.0,1978.2,0,Terry Shorts,Blanc,Bottoms,999,500.0,2026-01-30,Delhi,Organic/Direct,28-34
453,311,1,1,999.0,999.0,266,2026-01-31 16:00:00,COD,RTO,REF10,10,99.9,49,999.0,948.1,1,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-01-31,Nagpur,Organic/Direct,35+
454,312,2,1,999.0,999.0,267,2026-01-31 14:15:00,COD,Delivered,NONE,0,0.0,49,999.0,1048.0,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2026-01-31,Hyderabad,Influencer,23-27
455,313,1,1,999.0,999.0,268,2026-01-31 18:34:00,COD,Delivered,REF10,10,99.9,49,999.0,948.1,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-01-31,Nagpur,Google Ads,18-22
456,314,7,1,1499.0,1499.0,269,2026-01-31 16:31:00,COD,Delivered,REF10,10,379.8,0,3798.0,3418.2,0,Sweatpants,Noir,Bottoms,1499,735.0,2026-01-31,Lucknow,Influencer,18-22
457,314,11,1,2299.0,2299.0,269,2026-01-31 16:31:00,COD,Delivered,REF10,10,379.8,0,3798.0,3418.2,0,Blanc Essentials Combo,Blanc,Combo,2299,1150.0,2026-01-31,Lucknow,Influencer,18-22
458,315,3,1,1299.0,1299.0,270,2026-01-31 10:59:00,COD,Delivered,NONE,0,0.0,49,1299.0,1348.0,0,Terry Oversized Tee,Noir,Tee,1299,650.0,2026-01-31,Delhi,Influencer,18-22
459,316,10,1,2199.0,2199.0,271,2026-02-01 19:32:00,COD,RTO,FESTIVE20,20,1039.4,0,5197.0,4157.6,1,Noir Starter Combo,Noir,Combo,2199,1121.0,2026-02-01,Delhi,Instagram Ads,18-22
460,316,7,2,1499.0,2998.0,271,2026-02-01 19:32:00,COD,RTO,FESTIVE20,20,1039.4,0,5197.0,4157.6,1,Sweatpants,Noir,Bottoms,1499,735.0,2026-02-01,Delhi,Instagram Ads,18-22
461,317,6,1,1599.0,1599.0,272,2026-02-01 10:11:00,COD,RTO,NONE,0,0.0,0,2598.0,2598.0,1,Oversized Shirt,Noir,Shirt,1599,752.0,2026-02-01,Mumbai,Organic/Direct,23-27
462,317,2,1,999.0,999.0,272,2026-02-01 10:11:00,COD,RTO,NONE,0,0.0,0,2598.0,2598.0,1,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2026-02-01,Mumbai,Organic/Direct,23-27
463,318,2,1,999.0,999.0,273,2026-02-02 14:34:00,COD,Delivered,NONE,0,0.0,0,2598.0,2598.0,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2026-02-02,Pune,Instagram Ads,23-27
464,318,6,1,1599.0,1599.0,273,2026-02-02 14:34:00,COD,Delivered,NONE,0,0.0,0,2598.0,2598.0,0,Oversized Shirt,Noir,Shirt,1599,752.0,2026-02-02,Pune,Instagram Ads,23-27
465,319,6,1,1599.0,1599.0,274,2026-02-03 17:40:00,Prepaid,Returned,WELCOME10,10,399.7,0,3997.0,3597.3,0,Oversized Shirt,Noir,Shirt,1599,752.0,2026-02-03,Indore,Organic/Direct,35+
466,319,5,1,1099.0,1099.0,274,2026-02-03 17:40:00,Prepaid,Returned,WELCOME10,10,399.7,0,3997.0,3597.3,0,Men's Polo,Blanc,Polo,1099,550.0,2026-02-03,Indore,Organic/Direct,35+
467,319,3,1,1299.0,1299.0,274,2026-02-03 17:40:00,Prepaid,Returned,WELCOME10,10,399.7,0,3997.0,3597.3,0,Terry Oversized Tee,Noir,Tee,1299,650.0,2026-02-03,Indore,Organic/Direct,35+
468,320,7,1,1499.0,1499.0,171,2026-02-03 17:00:00,COD,Delivered,LAUNCH15,15,224.85,49,1499.0,1323.15,0,Sweatpants,Noir,Bottoms,1499,735.0,2025-12-21,Hyderabad,Organic/Direct,18-22
469,321,1,2,999.0,1998.0,275,2026-02-04 09:35:00,COD,Cancelled,LAUNCH15,15,1049.4,0,6996.0,5946.6,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-02-04,Hyderabad,Influencer,23-27
470,321,12,1,3499.0,3499.0,275,2026-02-04 09:35:00,COD,Cancelled,LAUNCH15,15,1049.4,0,6996.0,5946.6,0,Full Fit Combo,Noir,Combo,3499,1715.0,2026-02-04,Hyderabad,Influencer,23-27
471,321,7,1,1499.0,1499.0,275,2026-02-04 09:35:00,COD,Cancelled,LAUNCH15,15,1049.4,0,6996.0,5946.6,0,Sweatpants,Noir,Bottoms,1499,735.0,2026-02-04,Hyderabad,Influencer,23-27
472,322,10,1,2199.0,2199.0,175,2026-02-04 17:43:00,COD,RTO,WELCOME10,10,479.7,0,4797.0,4317.3,1,Noir Starter Combo,Noir,Combo,2199,1121.0,2025-12-21,Mumbai,Google Ads,18-22
473,322,3,2,1299.0,2598.0,175,2026-02-04 17:43:00,COD,RTO,WELCOME10,10,479.7,0,4797.0,4317.3,1,Terry Oversized Tee,Noir,Tee,1299,650.0,2025-12-21,Mumbai,Google Ads,18-22
474,323,9,1,999.0,999.0,276,2026-02-04 11:10:00,Prepaid,Delivered,NONE,0,0.0,0,999.0,999.0,0,Terry Shorts,Blanc,Bottoms,999,500.0,2026-02-04,Hyderabad,Organic/Direct,23-27
475,324,8,1,699.0,699.0,277,2026-02-05 15:59:00,COD,Delivered,NONE,0,0.0,49,699.0,748.0,0,Baseball Cap,Blanc,Accessory,699,384.0,2026-02-05,Nashik,Organic/Direct,23-27
476,325,4,1,1199.0,1199.0,214,2026-02-06 08:21:00,COD,Delivered,NONE,0,0.0,49,1199.0,1248.0,0,Acid Wash Tee,Noir,Tee,1199,576.0,2026-01-04,Pune,Referral,18-22
477,326,3,1,1299.0,1299.0,278,2026-02-07 12:19:00,COD,Delivered,FESTIVE20,20,479.6,0,2398.0,1918.4,0,Terry Oversized Tee,Noir,Tee,1299,650.0,2026-02-07,Bengaluru,Instagram Ads,23-27
478,326,5,1,1099.0,1099.0,278,2026-02-07 12:19:00,COD,Delivered,FESTIVE20,20,479.6,0,2398.0,1918.4,0,Men's Polo,Blanc,Polo,1099,550.0,2026-02-07,Bengaluru,Instagram Ads,23-27
479,327,7,1,1499.0,1499.0,279,2026-02-07 08:44:00,Prepaid,Delivered,LAUNCH15,15,224.85,0,1499.0,1274.15,0,Sweatpants,Noir,Bottoms,1499,735.0,2026-02-07,Pune,Instagram Ads,23-27
480,328,1,1,999.0,999.0,142,2026-02-07 14:21:00,Prepaid,Delivered,NONE,0,0.0,0,999.0,999.0,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2025-12-07,Nagpur,Instagram Ads,23-27
481,329,7,1,1499.0,1499.0,35,2026-02-07 19:36:00,COD,RTO,REF10,10,149.9,49,1499.0,1398.1,1,Sweatpants,Noir,Bottoms,1499,735.0,2025-10-11,Kolkata,Organic/Direct,18-22
482,330,7,1,1499.0,1499.0,280,2026-02-07 16:04:00,COD,Delivered,NONE,0,0.0,0,1499.0,1499.0,0,Sweatpants,Noir,Bottoms,1499,735.0,2026-02-07,Mumbai,Instagram Ads,18-22
483,331,1,1,999.0,999.0,281,2026-02-07 23:39:00,COD,Delivered,WELCOME10,10,169.8,0,1698.0,1528.2,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-02-07,Nagpur,Organic/Direct,28-34
484,331,8,1,699.0,699.0,281,2026-02-07 23:39:00,COD,Delivered,WELCOME10,10,169.8,0,1698.0,1528.2,0,Baseball Cap,Blanc,Accessory,699,384.0,2026-02-07,Nagpur,Organic/Direct,28-34
485,332,1,1,999.0,999.0,282,2026-02-07 09:54:00,COD,Delivered,LAUNCH15,15,149.85,49,999.0,898.15,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-02-07,Nashik,Referral,23-27
486,333,6,1,1599.0,1599.0,164,2026-02-07 15:48:00,COD,Delivered,REF10,10,159.9,49,1599.0,1488.1,0,Oversized Shirt,Noir,Shirt,1599,752.0,2025-12-20,Nagpur,Instagram Ads,28-34
487,334,12,1,3499.0,3499.0,157,2026-02-09 17:43:00,COD,Delivered,NONE,0,0.0,0,4698.0,4698.0,0,Full Fit Combo,Noir,Combo,3499,1715.0,2025-12-16,Nagpur,Instagram Ads,18-22
488,334,4,1,1199.0,1199.0,157,2026-02-09 17:43:00,COD,Delivered,NONE,0,0.0,0,4698.0,4698.0,0,Acid Wash Tee,Noir,Tee,1199,576.0,2025-12-16,Nagpur,Instagram Ads,18-22
489,335,4,1,1199.0,1199.0,283,2026-02-09 17:54:00,COD,Delivered,NONE,0,0.0,49,1199.0,1248.0,0,Acid Wash Tee,Noir,Tee,1199,576.0,2026-02-09,Nagpur,Influencer,18-22
490,336,1,1,999.0,999.0,284,2026-02-09 12:06:00,COD,Delivered,NONE,0,0.0,49,999.0,1048.0,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-02-09,Jaipur,Google Ads,28-34
491,337,2,2,999.0,1998.0,285,2026-02-11 15:38:00,COD,Delivered,NONE,0,0.0,0,2997.0,2997.0,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2026-02-11,Mumbai,Google Ads,28-34
492,337,9,1,999.0,999.0,285,2026-02-11 15:38:00,COD,Delivered,NONE,0,0.0,0,2997.0,2997.0,0,Terry Shorts,Blanc,Bottoms,999,500.0,2026-02-11,Mumbai,Google Ads,28-34
493,338,8,1,699.0,699.0,286,2026-02-11 08:48:00,COD,RTO,NONE,0,0.0,49,699.0,748.0,1,Baseball Cap,Blanc,Accessory,699,384.0,2026-02-11,Nagpur,Instagram Ads,28-34
494,339,11,1,2299.0,2299.0,287,2026-02-11 15:28:00,COD,Delivered,NONE,0,0.0,0,2299.0,2299.0,0,Blanc Essentials Combo,Blanc,Combo,2299,1150.0,2026-02-11,Mumbai,Google Ads,18-22
495,340,7,1,1499.0,1499.0,288,2026-02-12 14:49:00,COD,RTO,NONE,0,0.0,0,1499.0,1499.0,1,Sweatpants,Noir,Bottoms,1499,735.0,2026-02-12,Pune,Instagram Ads,28-34
496,341,9,1,999.0,999.0,289,2026-02-12 19:16:00,COD,Delivered,NONE,0,0.0,0,2997.0,2997.0,0,Terry Shorts,Blanc,Bottoms,999,500.0,2026-02-12,Ahmedabad,Instagram Ads,28-34
497,341,1,2,999.0,1998.0,289,2026-02-12 19:16:00,COD,Delivered,NONE,0,0.0,0,2997.0,2997.0,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-02-12,Ahmedabad,Instagram Ads,28-34
498,342,1,1,999.0,999.0,290,2026-02-13 20:31:00,COD,RTO,WELCOME10,10,99.9,49,999.0,948.1,1,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-02-13,Kolkata,Instagram Ads,28-34
499,343,1,2,999.0,1998.0,82,2026-02-14 14:39:00,COD,Delivered,NONE,0,0.0,0,1998.0,1998.0,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2025-11-04,Nagpur,Instagram Ads,23-27
500,344,5,1,1099.0,1099.0,291,2026-02-14 14:45:00,COD,Delivered,NONE,0,0.0,49,1099.0,1148.0,0,Men's Polo,Blanc,Polo,1099,550.0,2026-02-14,Pune,Influencer,28-34
501,345,5,2,1099.0,2198.0,292,2026-02-14 15:30:00,COD,Delivered,WELCOME10,10,219.8,0,2198.0,1978.2,0,Men's Polo,Blanc,Polo,1099,550.0,2026-02-14,Mumbai,Organic/Direct,35+
502,346,6,1,1599.0,1599.0,293,2026-02-14 11:22:00,COD,Delivered,WELCOME10,10,159.9,49,1599.0,1488.1,0,Oversized Shirt,Noir,Shirt,1599,752.0,2026-02-14,Lucknow,Organic/Direct,23-27
503,347,8,1,699.0,699.0,294,2026-02-16 21:41:00,COD,Returned,LAUNCH15,15,104.85,49,699.0,643.15,0,Baseball Cap,Blanc,Accessory,699,384.0,2026-02-16,Ahmedabad,Instagram Ads,18-22
504,348,12,1,3499.0,3499.0,295,2026-02-17 13:14:00,Prepaid,Delivered,FESTIVE20,20,699.8,0,3499.0,2799.2,0,Full Fit Combo,Noir,Combo,3499,1715.0,2026-02-17,Indore,Organic/Direct,23-27
505,349,1,2,999.0,1998.0,296,2026-02-17 09:25:00,COD,Delivered,REF10,10,759.5,0,7595.0,6835.5,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-02-17,Kolkata,Google Ads,18-22
506,349,11,2,2299.0,4598.0,296,2026-02-17 09:25:00,COD,Delivered,REF10,10,759.5,0,7595.0,6835.5,0,Blanc Essentials Combo,Blanc,Combo,2299,1150.0,2026-02-17,Kolkata,Google Ads,18-22
507,349,2,1,999.0,999.0,296,2026-02-17 09:25:00,COD,Delivered,REF10,10,759.5,0,7595.0,6835.5,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2026-02-17,Kolkata,Google Ads,18-22
508,350,9,1,999.0,999.0,99,2026-02-18 15:42:00,COD,Delivered,NONE,0,0.0,0,2498.0,2498.0,0,Terry Shorts,Blanc,Bottoms,999,500.0,2025-11-12,Nagpur,Instagram Ads,23-27
509,350,7,1,1499.0,1499.0,99,2026-02-18 15:42:00,COD,Delivered,NONE,0,0.0,0,2498.0,2498.0,0,Sweatpants,Noir,Bottoms,1499,735.0,2025-11-12,Nagpur,Instagram Ads,23-27
510,351,11,1,2299.0,2299.0,297,2026-02-19 15:04:00,COD,Delivered,WELCOME10,10,229.9,0,2299.0,2069.1,0,Blanc Essentials Combo,Blanc,Combo,2299,1150.0,2026-02-19,Mumbai,Organic/Direct,28-34
511,352,12,1,3499.0,3499.0,298,2026-02-19 20:11:00,COD,Cancelled,NONE,0,0.0,0,8097.0,8097.0,0,Full Fit Combo,Noir,Combo,3499,1715.0,2026-02-19,Mumbai,Google Ads,18-22
512,352,11,2,2299.0,4598.0,298,2026-02-19 20:11:00,COD,Cancelled,NONE,0,0.0,0,8097.0,8097.0,0,Blanc Essentials Combo,Blanc,Combo,2299,1150.0,2026-02-19,Mumbai,Google Ads,18-22
513,353,3,1,1299.0,1299.0,299,2026-02-21 17:38:00,COD,RTO,NONE,0,0.0,49,1299.0,1348.0,1,Terry Oversized Tee,Noir,Tee,1299,650.0,2026-02-21,Mumbai,Influencer,23-27
514,354,3,2,1299.0,2598.0,58,2026-02-22 18:57:00,Prepaid,Delivered,NONE,0,0.0,0,2598.0,2598.0,0,Terry Oversized Tee,Noir,Tee,1299,650.0,2025-10-22,Jaipur,Google Ads,18-22
515,355,12,1,3499.0,3499.0,300,2026-02-23 12:37:00,COD,RTO,NONE,0,0.0,0,3499.0,3499.0,1,Full Fit Combo,Noir,Combo,3499,1715.0,2026-02-23,Nagpur,Instagram Ads,23-27
516,356,3,1,1299.0,1299.0,301,2026-02-24 19:38:00,COD,Delivered,NONE,0,0.0,49,1299.0,1348.0,0,Terry Oversized Tee,Noir,Tee,1299,650.0,2026-02-24,Nagpur,Referral,28-34
517,357,7,1,1499.0,1499.0,302,2026-02-24 18:11:00,COD,RTO,FESTIVE20,20,999.6,0,4998.0,3998.4,1,Sweatpants,Noir,Bottoms,1499,735.0,2026-02-24,Nagpur,Organic/Direct,28-34
518,357,12,1,3499.0,3499.0,302,2026-02-24 18:11:00,COD,RTO,FESTIVE20,20,999.6,0,4998.0,3998.4,1,Full Fit Combo,Noir,Combo,3499,1715.0,2026-02-24,Nagpur,Organic/Direct,28-34
519,358,7,2,1499.0,2998.0,303,2026-02-25 18:43:00,COD,RTO,NONE,0,0.0,0,2998.0,2998.0,1,Sweatpants,Noir,Bottoms,1499,735.0,2026-02-25,Delhi,Influencer,23-27
520,359,6,1,1599.0,1599.0,304,2026-02-25 16:09:00,COD,Delivered,WELCOME10,10,159.9,49,1599.0,1488.1,0,Oversized Shirt,Noir,Shirt,1599,752.0,2026-02-25,Nagpur,Instagram Ads,23-27
521,360,2,2,999.0,1998.0,305,2026-02-25 14:19:00,COD,Delivered,NONE,0,0.0,0,1998.0,1998.0,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2026-02-25,Nagpur,Organic/Direct,23-27
522,361,3,1,1299.0,1299.0,306,2026-02-25 17:55:00,COD,Delivered,NONE,0,0.0,49,1299.0,1348.0,0,Terry Oversized Tee,Noir,Tee,1299,650.0,2026-02-25,Jaipur,Instagram Ads,35+
523,362,9,1,999.0,999.0,307,2026-02-26 11:20:00,COD,Delivered,NONE,0,0.0,49,999.0,1048.0,0,Terry Shorts,Blanc,Bottoms,999,500.0,2026-02-26,Pune,Referral,23-27
524,363,10,1,2199.0,2199.0,308,2026-02-26 12:44:00,COD,Delivered,NONE,0,0.0,0,3398.0,3398.0,0,Noir Starter Combo,Noir,Combo,2199,1121.0,2026-02-26,Indore,Influencer,28-34
525,363,4,1,1199.0,1199.0,308,2026-02-26 12:44:00,COD,Delivered,NONE,0,0.0,0,3398.0,3398.0,0,Acid Wash Tee,Noir,Tee,1199,576.0,2026-02-26,Indore,Influencer,28-34
526,364,4,1,1199.0,1199.0,309,2026-02-26 22:31:00,COD,RTO,LAUNCH15,15,179.85,49,1199.0,1068.15,1,Acid Wash Tee,Noir,Tee,1199,576.0,2026-02-26,Hyderabad,Instagram Ads,23-27
527,365,8,1,699.0,699.0,310,2026-02-26 14:20:00,COD,Delivered,NONE,0,0.0,0,2298.0,2298.0,0,Baseball Cap,Blanc,Accessory,699,384.0,2026-02-26,Hyderabad,Google Ads,18-22
